Cluster ID,confidence_score,Id,Source,organization_id,organization_name,organization_alternate_name,organization_description,organization_email,organization_phone,organization_url,organization_tax_status,organization_tax_id,organization_year_incorporated,organization_legal_status,organization_latitude,organization_longitude,organization_street,organization_city,organization_state,organization_zip,organization_county,service_id,service_type,service_subtype,service_facility_usage_subcode,program_id,service_name,service_alternate_name,service_description,service_url,service_email,service_phone,service_status,service_interpretation_services,service_application_process,service_wait_time,service_fees,service_accreditations,service_licenses,taxonomy_ids,service_latitude,service_longitude,service_street,service_city,service_state,service_zip,service_county,canonical_organization_phone,canonical_service_name,canonical_organization_tax_id,canonical_service_wait_time,canonical_service_accreditations,canonical_Source,canonical_service_status,canonical_service_facility_usage_subcode,canonical_organization_description,canonical_service_application_process,canonical_service_subtype,canonical_taxonomy_ids,canonical_service_email,canonical_service_latitude,canonical_organization_tax_status,canonical_organization_name,canonical_organization_longitude,canonical_service_url,canonical_service_interpretation_services,canonical_service_type,canonical_organization_url,canonical_service_licenses,canonical_organization_county,canonical_organization_street,canonical_service_city,canonical_organization_alternate_name,canonical_program_id,canonical_organization_id,canonical_service_description,canonical_service_longitude,canonical_service_street,canonical_organization_legal_status,canonical_service_phone,canonical_organization_latitude,canonical_organization_year_incorporated,canonical_service_county,canonical_organization_email,canonical_service_fees,canonical_service_zip,canonical_organization_city,canonical_organization_zip,canonical_service_id,canonical_service_alternate_name,canonical_Id,canonical_service_state,canonical_organization_state 
903,,973,IRMA,158,Treadway Elementary School,,,,badphone,,,,,,28.8451484,-81.7805212,"10619 Treadway School Rd, Leesburg, FL 34788, USA",Leesburg,,34788,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,,974,IRMA,813,Treasure Coast Elementary School (special needs shelter),,,,badphone,,,,,,27.7471185,-80.5087853,"8955 85th St, Vero Beach, FL 32967, USA",Vero Beach,,32967,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.533528,975,IRMA,271,Treasure Coast High School,,,,7724604357,,,,,,27.244865,-80.367417,"1000 SW Darwin Blvd, Port St Lucie, FL 34953",Port St. Lucie,FL,34953,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,7724604357,shelters,,,,irma,,,,,,,,,,oak hammock k-8 school,-80.3844564,,,,,,,"1251 sw california blvd, port st. lucie, fl, united states",,,,248,,,,,,27.2792588,,,,,,port st. lucie,34953,,,703,,florida
905,,976,IRMA,770,Trenton Elementary School,,,,3524633224,,,,,,29.615495,-82.829519,"1201 W Wade St, Trenton, FL 32693, USA",Trenton,,32693,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.89036500453948975,977,IRMA,267,Trinity Elementary School,,,,7277740800,,,,,,28.1915911,-82.6385496,"2209 Duck Slough Blvd, New Port Richey, FL, United States",New Port Richey,Florida,34655,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,7277740800,shelters,,,,irma,,,,,,,,,,longleaf elementary school,-82.6468071,,,,,,,3253 town ave.,,,,239,,,,,,28.2074913,,,,,,new port richey,34655,,,583,,florida
906,,978,IRMA,241,Trinity Oaks Elementary School,,,,7277740900,,,,,,28.1858257,-82.6794228,1827 Trinity Oaks Blvd. ,Trinity,,34655,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,,979,IRMA,750,Trinity on the Hill,,,,7067388822,,,,,,33.4734864,-82.0271078,"1330 Monte Sano Ave, Augusta, GA 30904, USA",Augusta,,30904,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,,980,IRMA,890,Turner Elementary School,,,,badphone,,,,,,-82.347792,28.167191,9190 Imperial Oak Boulevard,Tampa,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,,981,IRMA,79,Tuttle Elementary School,,,,9413616433,,,,,,27.343267,-82.5129141,"2863 8th St, Sarasota, FL 34237",Sarasota,,34237,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.343667,982,IRMA,407,Twin Lakes Elementary,,,,9046302489,,,,,,30.221321,-81.515845,8000 Point Meadows Drive,Jacksonville,,32256,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,9046302489,shelters,,,,irma,,,,,,,,,,atlantic coast high school,-81.506089,,,,,,,9735 r.g. skinner pkwy,,,,417,,,,,,30.204067,,,,,,jacksonville,32256,,,53,,
910,,983,IRMA,193,Umatilla Elementary School,,,,3522539999,,,,,,28.9279195,-81.662336,"E Lake St, Umatilla, FL 32784, USA",Umatilla,,32784,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,,984,IRMA,1202,Unicoi State Park and Lodge,,,,badphone,,,,,,34.7224069,-83.7227131,"1788 GA-356, Helen, GA 30545, USA",Helen,,30545,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,,985,IRMA,619,Union County High School,,,,3864962501,,,,,,30.015132,-82.3395109,"1000 S Lake Ave, Lake Butler, FL 32054, USA",Lake Butler,,32054,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,,986,IRMA,1251,Union Hill Baptist,,,,3346912401,,,,,,31.1006995,-85.3105454,"7335 S Co Rd 33, Cottonwood, AL 36320, USA",Cottonwood,,36320,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,,987,IRMA,1017,Union Park Middle School,,,,badphone,,,,,,28.5711742,-81.2485707,"1844 Westfall Dr, Orlando, FL 32817, USA",Orlando,,32817,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,,988,IRMA,777,United Methodist Church,,,,9125642709,,,,,,32.9590922,-81.5413306,"1259 Oglethorpe Trail, Sylvania, GA 30467, USA",Sylvania,,30467,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,,989,IRMA,171,University High School,,,,3869680013,,,,,,28.9320509,-81.3132439,1000 W Rhode Island Ave,Orange City,,32763,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,,990,IRMA,1152,University High School,,,,4074828700,,,,,,28.5780951,-81.215574,"2450 Cougar Way, Orlando, FL 32817, USA",Orlando,,32817,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,,991,IRMA,1106,University of Florida- Southwest Recreation Center,,,,3528461081,,,,,,29.638205,-82.368532,"3150 Hull Rd, Gainesville, FL 32608, USA",Gainesville,,32608,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.74629837274551392,992,IRMA,512,UptheGrove Elementary School ,,,,8636745410,,,,,,26.765788,-81.4402999,"280 North Main Street, LaBelle, FL, United States",LaBelle,Florida,33935,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,8636745410,shelters,,,,irma,,,,,,,,,,country oaks elementary school,-81.4126811,,,,,,,"2052 nw eucalyptus blvd, labelle, fl, united states",,,,511,,,,,,26.7520888,,,,,,labelle,33935,,,212,,florida
919,,993,IRMA,807,VBHS Freshman Learning Center ,,,,badphone,,,,,,27.635362,-80.401439,"1507 19th St, Vero Beach, FL 32960, USA",Vero Beach,,32960,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,,994,IRMA,219,VFW Post 9528,,,,badphone,,,,,,27.135776,-80.892484," 29012 FL-78, Okeechobee, FL 34974",Okeechobee,,34974,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,,995,IRMA,403,Valrico Elementary School,,,,8132747700,,,,,,27.9285211,-82.2426098,"609 South Miller Road, Valrico, FL 33594, United States",Valrico,Florida,33594,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,,996,IRMA,686,Vanguard High School,,,,3523697500,,,,,,29.217367,-82.1371489,"7 NW 28th St, Ocala, FL 34475, USA",Ocala,Florida,34475,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,,997,IRMA,273,Varsity Lakes Middle School,,,,2396943464,,,,,,26.6221608,-81.7283734,"801 Gunnery Road North, Lehigh Acres, FL 33971",Lehigh Acres,,33971,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,998,IRMA,93,Venice Community Center,,,,9418611380,,,,,,27.0951339,-82.4469045,"326 Nokomis Ave S, Venice FL 34285",Venice,,34285,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,,999,IRMA,206,Ventura Elementary School,,,,4073445040,,,,,,28.3342661,-81.3459116,"275 Waters Edge Dr, Kissimmee, FL 34743",Kissimmee,,34743,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,,1000,IRMA,113,Vero Beach Elementary School,,,,7725644550,,,,,,27.62453,-80.405793,1770 12th St,Vero Beach,,32960,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,,1001,IRMA,259,Veterans Elementary School ,,,,8133461400,,,,,,28.2309439,-82.3717163,26940 Progress Pkwy. ,Wesley Chapel,,33544,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.147097,1002,IRMA,598,Veterans Park Recreation Center,,,,badphone,,,,,,26.5970493,-81.6350838,"49 Homestead Rd S, Lehigh Acres, FL 33936, USA",Lehigh Acres,,33936,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,badphone,shelters,,,,irma,,,,,,,,,,center hill recreation center,-81.9972577,,,,,,,74 s. virginia ave.,,,,264,,,,,,28.6485753,,,,,,center hill,33514,,,2,,
928,,1003,IRMA,170,Viera Regional Park,,,,3214334891,,,,,,28.2478963,-80.7282275,"2300 Judge Fran Jamieson Way, Melbourne, FL 32940, USA",Melbourne,,32940,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,1004,IRMA,289,Village Oaks Elementary,,,,2393778600,,,,,,26.403174,-81.395255,"1601 FL-29, Immokalee, FL, United States",Immokalee,,34142,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,1005,IRMA,168,Villages Elementary School of Lady Lake,,,,badphone,,,,,,28.929786,-81.934799,"695 Rolling Acres Rd, Lady Lake, FL 32159, USA",Lady Lake,,32159,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,1006,IRMA,326,Vineyards Elementary School,,,,2393778700,,,,,,26.2424298,-81.7355297,"6225 Arbor Blvd W, Naples, FL 34119",Naples,,34119,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,1007,IRMA,62,Virgil Mills Elementary School,,,,9417212140,,,,,,27.5753525,-82.4902125,"7200 69th St E, Palmetto, FL 34221, USA",Palmetto,,34221,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,1008,IRMA,1097,Vogel State Park,,,,7067452628,,,,,,34.7665718,-83.9220961,"405 Vogel State Park Rd, Blairsville, GA 30512, USA",Blairsville,,30512,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,1009,IRMA,165,Volusia County Fairgrounds,,,,3867349514,,,,,,29.0189035,-81.2191422,3150 E SR 44,DeLand,,32724,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,1010,IRMA,188,Volusia Pines Elementary School,,,,3865754125,,,,,,28.972019,-81.226445,500 E Kicklighter Rd,Lake Helen,,32744,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,1011,IRMA,472,W.R. Thomas Middle,,,,3054685900,,,,,,25.7447214,-80.4056031,"13001 SW 26th St, Miami, FL, United States",Miami,Florida,33175,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.934314,1012,IRMA,681,WILLISTON HIGH SCHOOL,,,,3525283542,,,,,,29.3861724,-82.4544436,"427 W Noble Ave, Williston, FL 32696, USA",Williston,Florida,32696,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3525283542,shelters,,,,irma,,,,,,,,,,williston middle high school,-82.450249,,,,,,,"350 robert philpot way, williston, fl 32696, usa",,,,605,,,,,,29.3693488,,,,,,williston,32696,,,8,,florida
937,,1013,IRMA,678,WILLISTON MIDDLE SCHOOL,,,,3524865155,,,,,,29.393718,-82.4860133,"20550 NE 42nd Pl, Williston, FL 32696, USA",Williston,Florida,32696,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,,1014,IRMA,816,WR Tolar Shelter,,,,8506432339,,,,,,30.3999735,-84.9777674,"14745 Hwy 12 S, Bristol, FL 32321, USA",Bristol,,32321,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.238145,1015,IRMA,879,Walden Lakes Elementary School,,,,badphone,,,,,,-82.1690799,27.977697,2800 Turkey Creek Road,Plant City,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,badphone,shelters,,,,irma,,,,,,,,,,park lakes elementary school,-80.2041953,,,,,,,3925 sr 7,,,,327,,,,,,26.1760637,,,,,,lauderdale lakes,33319,,,757,,
28,0.097642,1016,IRMA,624,Waldo Community School,,,,3522646557,,,,,,29.7917566,-82.1695472,"14450 NE 148th Ave, Waldo, FL 32694, USA",Waldo,,32694,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3522646557,shelters,,,,irma,,,,,,,,,,high springs community school,-82.590418,,,,,,,"1015 n main st, high springs, fl 32643, usa",,,,620,,,,,,29.834401,,,,,,high springs,32643,,,434,,
939,,1017,IRMA,1184,Walker County Civic Center,,,,7063757797,,,,,,34.8489417,-85.2499151,"10052 US-27, Rock Spring, GA 30739, USA",Rock Spring,,30739,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.62329566478729248,1018,IRMA,363,Walker Elementary,,,,4076655102,,,,,,28.6478073,-81.1300832,3101 Snow Hill Rd,Chuluota,,32766,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,4076655102,shelters,,,,irma,,,,,,,,,,lawton chiles middle school,-81.1571357,,,,,,,1240 sanctuary dr,,,,172,,,,,,28.653045,,,,,,oviedo,32766,,,551,,
940,,1019,IRMA,141,Walter Butler Community Center,,,,3214334448,,,,,,28.4394,-80.762257,"4201 N Cocoa Blvd, Cocoa, FL 32927",Cocoa,,32927,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,1020,IRMA,431,Ware County High School,,,,9122872351,,,,,,31.1966883,-82.3877039,"700 Victory Drive, Waycross, GA, United States",Waycross,Georgia,31503,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,,1021,IRMA,67,Warfield Elementary School,,,,badphone,,,,,,27.0221954,-80.4619842,"15261 SW 150th St, Indiantown, FL 34956, USA",Indiantown,,34956,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,,1022,IRMA,1012,Warren Road Community Center,,,,7068600986,,,,,,33.506194,-82.0577164,"300 Warren Rd, Augusta, GA 30907, USA",Augusta,,30907,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,,1023,IRMA,282,Watergrass Elementary School ,,,,8133460600,,,,,,28.265057,-82.27504,32750 Overpass Rd. ,Wesley Chapel,,33545,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,,1024,IRMA,1183,Waterleaf Elementary School,,,,9045658000,,,,,,30.3331666,-81.4904196,"450 Kernan Blvd N, Jacksonville, FL 32225, USA",Jacksonville,,32225,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,,1025,IRMA,307,Watkins Elementary School,,,,badphone,,,,,,25.978168,-80.196393,3520 SW 52nd Ave,Pembroke Park,,33023,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,1026,IRMA,1069,Watson Mill Bridge State Park,,,,7067835349,,,,,,34.0263022,-83.0755543,"650 Watson Mill Rd, Comer, GA 30629, USA",Comer,,30629,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,1027,IRMA,1050,Webster County  Community Center,,,,7063235614,,,,,,32.0657604,-84.5340174,"40 Cemetery Rd, Preston, GA 31824, USA",Preston,,31824,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,1028,IRMA,238,Webster Elementary School,,,,3527932828,,,,,,28.605557,-82.053573,349 South Market Boulevard,Webster,,33597,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.6625901460647583,1029,IRMA,912,Weeki Wachee High School,,,,3527544083,,,,,,28.601343,-82.549402,"12150 Vespa Way, Weeki Wachee, FL 34614, USA",Weeki Wachee,,34614,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3527544083,shelters,,,,irma,,,,,,,,,,weeki wachee high school,-82.549402,,,,,,,"14075 ken austin pkwy, brooksville, fl 34614, usa",,,,914,,,,,,28.6013334,,,,,,brooksville,34614,,,1029,,florida
950,,1030,IRMA,776,Wehle Land Conservation Center ,,,,badphone,,,,,,32.0442159,-85.4634742,"4819 Pleasant Hill Rd, Midway, AL 36053, USA",Midway,,36053,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,1031,IRMA,1131,Wellborn Baptist Church,,,,badphone,,,,,,30.2300582,-82.8300274,"4146 Low Lake Rd, Wellborn, FL 32094, USA",Wellborn,,32094,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,1032,IRMA,274,Wesley Chapel High School (Gen Pop and Special Needs),,,,8137948700,,,,,,28.2560374,-82.3111138,30651 Wells Rd. ,Wesley Chapel,,33545,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,1033,IRMA,1089,West Blocton Elementary School,,,,2059389005,,,,,,33.1153841,-87.1246822,"828 Cahaba River Dr, West Blocton, AL 35184, USA",West Blocton,,35184,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,1034,IRMA,227,West Boca Raton High School,,,,5616722001,,,,,,26.361898,-80.2477271,12811 Glades Rd,Boca Raton,,33498,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,1035,IRMA,135,West Boynton Recreation Center,,,,5613551125,,,,,,26.560407,-80.142549,"6000 Northtree Blvd, Lake Worth, FL 33463",Lake Worth,,33463,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,,1036,IRMA,304,West Broward High School,,,,badphone,,,,,,26.0114782,-80.4299184,500 NW 209th Ave,Pembroke Pines,,33029,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,1037,IRMA,725,West Florida Baptist Church,,,,8506238984,,,,,,30.6013856,-87.0893139,"5621 US-90, Milton, FL 32583, USA",Milton,,32583,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,1038,IRMA,479,West Gadsden High School,,,,badphone,,,,,,30.5668361,-84.7337635,200 Providence Road,Quincy,Florida,32351,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,1039,IRMA,5,West Gate Elementary School,,,,5616847100,,,,,,26.700384,-80.0914733,1545 Loxahatchee Dr,West Palm Beach,,33409,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,1040,IRMA,185,West Glades Elementary School,,,,8636753490,,,,,,26.806184,-81.440158,"2586 County Road 731, LaBelle, FL 33935",LaBelle,FL,33935,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.60922582944234205,1041,IRMA,674,West Hernando Middle School ,,,,3527544083,,,,,,28.5627658,-82.4999638,"14325 Ken Austin Pkwy, Brooksville, FL 34614, USA",Brooksville,Florida,34614,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3527544083,shelters,,,,irma,,,,,,,,,,weeki wachee high school,-82.549402,,,,,,,"14075 ken austin pkwy, brooksville, fl 34614, usa",,,,914,,,,,,28.6013334,,,,,,brooksville,34614,,,1029,,florida
961,,1042,IRMA,538,West Orange High School,,,,4078369140,,,,,,28.5406621,-81.5684275,"1625 Beulah Rd, Winter Garden, FL 34787, USA",Winter Garden,,34787,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,1043,IRMA,523,West Point Lake Campsite,,,,7068846818,,,,,,32.9983824,-85.194201,"954 Abbottsford Road, LaGrange, Georgia 30240, United States",LaGrange,Georgia,30240,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,1044,IRMA,1238,Westgate Church of Christ,,,,3347932280,,,,,,31.2401905,-85.4361617,"617 Westgate Pkwy, Dothan, AL 36303, USA",Dothan,,36303,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,,1045,IRMA,1010,Westgate Elementary,,,,badphone,,,,,,26.700384,-80.0914733,"1545 Loxahatchee Dr, West Palm Beach, FL 33409, USA",West Palm Beach,,33409,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,1046,IRMA,244,Westgate K-8 School,,,,7724604357,,,,,,27.336895,-80.376519,"1050 NW Cashmere Blvd, Port St Lucie, FL 34986",Port St. Lucie,FL,34986,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.107128,1047,IRMA,693,Westport High School Special Needs,,,,3523697500,,,,,,29.153516,-82.249735,"3733 SW 80th Ave, Ocala, FL 34481, USA",Ocala,Florida,34481,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3523697500,shelters,,,,irma,,,,,,,,,,belleview middle school special needs,-82.0888812,,,,,,,"10500 se 36th ave, belleview, fl 34420, usa",,,,692,,,,,,29.068899,,,,,,belleview,34420,,,83,,florida
966,,1048,IRMA,575,Westside Elementary School,,,,3867558280,,,,,,30.153029,-82.69954,"1956 Co Rd 252B, Lake City, FL, United States",Lake City,Florida,32024,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,1049,IRMA,1178,Westside Elementary School,,,,8639831570,,,,,,26.74436,-80.9343289,"205 Arroyo Ave, Clewiston, FL 33440, USA",Clewiston,,33440,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,1050,IRMA,432,Westside High School,,,,7068212300,,,,,,33.5171429,-82.0482741,"1002 Patriots Way Augusta, Georgia 30904",Augusta,Georgia,30907,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,1051,IRMA,1148,Westside K-8 School,,,,4073901748,,,,,,28.3181597,-81.6471773,"2551 Westside Blvd, Kissimmee, FL 34747, USA",Kissimmee,,34747,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
